Name,Goals,Headed goals,Goals with right foot,Goals with left foot,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Hit woodwork,Big chances missed,Clean sheets,Goals conceded,Tackles,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Big chances created,Crosses,Through balls,Accurate long balls,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,Yellow cards,Red cards,Fouls,Offsides
Adrián,-0.7977972612873638,-0.5580867597531027,-0.646353043661754,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.784581033012228,-0.638437884312658,1.3238137375375376,1.3114501455961456,-1.6521651088834572,-0.38779250476908567,-1.2291946946017198,-1.381345986080427,-0.8745021338145776,-0.8376720689155996,-0.38761765796559106,-1.3022460835774146,-1.2867907839558836,-1.2945636839014072,-0.8950187150988987,-0.8512065385108387,-1.1341875022066763,-0.32659136815408807,2.2391369648744726,-1.0427147857043888,-0.44238637758751037,-1.072337953419657,-0.8749684644460343,-0.5658597592581707,2.891004847160305,3.8112105990266,4.172583187097298,2.744841850779657,4.128769900941669,3.256474686114752,5.273115409050627,3.138757440510782,3.82130568563844,-0.49676447684899444,1.2001486948343643,-1.8536675344513038,-0.7042403332510229
Virgil van Dijk,-0.01185997028003935,2.1135091334963145,-0.646353043661754,-0.1441641697912175,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,1.8481638775979055,-0.638437884312658,2.1744132261295097,0.6846452446998943,-0.077118802526979,1.7987429157972212,-0.3625616640985228,1.5003270524023495,2.3870064107167317,2.6917906262462115,0.9276330925917559,0.9292127536582944,1.6528212328742624,-0.08339640131998548,-0.43545540722256615,3.602112957622057,1.170489785061892,-0.32659136815408807,0.2511857130109575,-0.7573555674038421,2.3228474090115023,-0.1734154793961451,-0.8630380722888279,0.003041755468598888,1.288847951628704,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.8016932154261216,0.245893107302718,-0.5020959305953021,-0.5651731936660903
Joseph Gomez,-0.7977972612873638,-0.5580867597531027,-0.646353043661754,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.784581033012228,-0.638437884312658,2.4870145380500412,0.29729125560259023,0.4173697527071835,0.80282096053928,-0.949550550816822,0.8763952828599565,0.40172772629867914,0.29797540787447874,-0.38761765796559106,1.0553191572355662,0.6168793363045525,0.3334347113561506,0.05712029998333935,0.8987385960732289,0.8998483518266055,-0.32659136815408807,-0.5416628801076292,-0.421178954063472,1.9029845752384675,-0.7711184099639387,-0.2859666379450469,-0.3405662577848049,0.3561317290324422,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,1.2364016792998296,-0.4671770020615892,0.128473653458375,-0.628515418203063
Andrew Robertson,-0.5644377295036764,-0.05329323981649265,-0.646353043661754,-0.26238796188082647,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.10058358074586982,-0.638437884312658,1.4421386007799903,0.8789202846230983,0.7496798020245994,1.884489402878253,-0.5954260223310448,0.6761498644317148,0.15992844734502154,-0.04574494457782254,1.6626261590796847,1.13585545011372,0.18564971461603566,0.18286060341009333,0.37465953913427846,-0.302530930487188,-0.2705424891701789,-0.32659136815408807,-0.26701598183779196,2.219332748986175,1.517369665599358,1.8020446181185716,1.8319829325305819,-0.13588784794952485,0.08483064961136122,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,0.2544211938821754,-0.4671770020615892,-0.5820958727788489,-0.3068082627705538
Joel Matip,-0.38263437334661765,0.7890075754265717,-0.4915405350426869,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,0.8379245514335519,-0.638437884312658,1.8204305748182847,0.508241551715964,0.4685336147787728,-0.38779250476908567,-0.6357638080814427,1.014222511487131,1.4878998193482778,1.6958646767855812,0.8282246056310261,0.7630204996722888,0.8610594701758897,-0.1608370368385621,-0.4598281634825986,1.6209543247898595,0.3547770839226579,-0.32659136815408807,0.43556910675946603,-1.0427147857043888,1.9657483092926795,-0.8166515967653846,-0.8308537585624105,0.007852761935632885,0.5068117319495482,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.08797971649761367,-0.4671770020615892,-0.3681875502524372,-0.6399622076870569
Trent Alexander-Arnold,-0.23404976082045584,-0.5580867597531027,0.1945233189428627,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,0.31701486379569627,-0.638437884312658,1.737393550388859,0.38592896268088606,0.6114683755723465,0.5270999475205006,0.22127532487205195,0.596435365511349,0.21251875908594636,-0.12164710109329928,0.7130395490797676,1.1340472886892121,-0.08745993865810242,0.3342740660604723,0.17430664030115317,-0.5534527159872489,-0.0874103833130638,-0.32659136815408807,-0.09933682289410188,3.0964957702761735,1.6313198454630589,2.631077065067492,3.8374108545751784,0.3863017232845279,1.0555352025268536,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,0.058322197733406723,-0.4671770020615892,-0.5730975770748422,-0.12235414393512077
Fabinho,-0.3361074979739478,0.10771848637018468,-0.1872538801707276,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.2902507401337962,-0.37267631383176403,0.09770120542341663,-0.784581033012228,-0.4687357800311802,-0.7499851813959754,-0.7828357769876373,1.3045887986826679,-0.38779250476908567,-0.2612884555531301,0.5225527288139551,-0.4584151447311218,-0.5261471974088607,-0.38761765796559106,0.8318570535539553,0.893419121926022,0.7293785856707262,-0.31119165324254855,0.7062877333658925,0.4864133514417958,-0.32659136815408807,-0.5416628801076292,0.2610816427377644,1.6787639760445583,-0.314095654375952,-0.6678321730269497,0.14303789623992,0.366636406896978,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,1.2550153089841865,-0.4671770020615892,0.8914681345698855,-0.7042403332510229
Georginio Wijnaldum,0.4350759556637471,1.1487288988170925,0.5305641489340261,-0.41632765213315975,-0.007916360913853466,-0.23988858084673156,0.6281123002922931,0.6834280458896954,-0.3263480341199981,-0.3991239052157168,0.231636992887405,-0.7499851813959754,-0.7828357769876373,-0.14824748511045663,-0.38779250476908567,0.32159430718883836,-0.3159665287312658,-0.490010597711762,-0.43836947118320496,-0.38761765796559106,1.0139656804453216,0.37275541332959455,0.6484245914172589,1.0151941665549693,-0.13534500476583297,0.348476070039896,-0.32659136815408807,-0.0773427095519928,0.29421680058767535,0.6937971612188392,-0.16119043937542585,-0.6409086713507849,0.02475773493581861,-0.2937866308953878,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.9545905028463183,-0.4671770020615892,-0.7358722720696429,-0.24612551569568558
James Milner,0.11301927858264056,-0.48644166833352825,0.29228754662973205,-0.2262763405493855,1.2058483531925843,0.7762508997407116,0.23297746561312288,0.07273663805717615,-0.576799989832083,-0.3315437594332115,-0.38278276617432777,-0.7499851813959754,-0.7828357769876373,0.37551484651579353,-0.38779250476908567,0.41831918033138327,-0.04508987809402285,-0.43405349118725295,-0.5892137298376505,-0.38761765796559106,0.07482997305198334,0.18889961527502946,0.7060417576494709,0.12999940541444735,-0.2807003066541908,0.1648728255330523,-0.32659136815408807,-0.3857408933347717,1.3142782381806464,-0.10854628131278228,-0.13403069282197375,1.7610284416650501,1.1123469353903703,-0.14534084984583165,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,0.12142569214657466,0.16387020047417056,0.17580770300579138,-0.24272577678989457
Naby Keita,-0.004374853222826655,0.3000622241391344,0.24123867242089692,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,0.1939631475981452,0.37850360194098975,0.8521453645530658,-0.009383920443688685,0.2364707422051832,-0.7499851813959754,-0.7828357769876373,0.43477124703887665,-0.38779250476908567,0.01832890239424027,-0.46570647145460464,-0.6624805466123619,-0.6959587940341028,-0.38761765796559106,0.6005813406715299,0.28606902831174513,0.5810676645395451,1.0852134245308271,-0.4456636977977056,-0.1957526117525853,-0.32659136815408807,-0.5416628801076292,0.30164419828929806,0.5003301652702075,0.39359715806483947,-0.7063522552908497,1.626996988415923,-0.5878384534936598,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-1.1706853357335296,-0.4671770020615892,0.08467783888805186,-0.5813976932843324
Jordan Henderson,-0.01481462174999169,-0.44517241976728206,0.2100951034355407,-0.11153016671161099,-0.129264026254987,0.5608412145284611,0.3395913845100073,0.10194257527469683,-0.5322758779343443,0.13341554766104216,-0.17795965982958376,-0.7499851813959754,-0.7828357769876373,1.0261494745180122,-0.38779250476908567,0.2332133497236879,0.7246248975589641,-0.3231147243722829,-0.43366492561308645,-0.38761765796559106,1.0254701115369143,0.20480123955208918,0.44008327552333915,-0.1915151918093909,-0.20287160237076401,-0.17424349287120963,-0.32659136815408807,-0.4187945308816494,0.9915126242860582,1.3907685738826754,0.5028993374299116,0.589330194006885,2.535878403570317,0.7333489445732065,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.1567541206233072,0.19585309962802971,0.33708003338544135,-0.23549868074654617
Alex Oxlade-Chamberlain,-0.06914402939136038,-0.5580867597531027,0.3046380807125148,-0.3208838416403182,-0.26568593573787624,-0.23988858084673156,0.5927690463861145,0.23398093541778095,-0.44251237458886744,0.6392503982361093,-0.08604021833519453,-0.7499851813959754,-0.7828357769876373,-0.34667253485928223,-0.38779250476908567,1.0361368834312967,-0.2629577217874583,-0.6597443736682757,-0.7021045227917186,-0.38761765796559106,-0.07813478595111079,0.26997050671405826,0.4477539656003922,2.2329398074998927,-0.4973911009498909,-0.22370796316341318,-0.32659136815408807,0.10151531533040797,0.6548813803080473,-0.5554171423269764,0.44221235308855994,0.48320929169553595,1.6577641111511465,-0.3179172813549493,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.792420644629484,-0.4671770020615892,-0.5618588893792255,-0.33759265784023756
Harry Wilson,1.2177515979088394,-0.5580867597531027,-0.646353043661754,4.076839031651103,-0.26568593573787624,8.593969161679588,1.336440154597012,1.2159263731368959,1.1862707028887527,0.3407050981356516,-0.0034235586142249315,-0.7499851813959754,-0.7828357769876373,-0.6423571947274893,-0.38779250476908567,2.8865356473937496,-0.7965181670613534,-0.6753547226853617,-0.6662447202686276,-0.38761765796559106,-0.1399473135754644,-0.07558972867898216,0.14501988720455172,0.08232166349254652,-0.6745991723938292,-0.1674335567857084,-0.32659136815408807,-0.5416628801076292,-1.0427147857043888,-0.8741134306116486,0.34630892866211377,-0.161069191813196,1.0257298156665748,-0.27997880221649085,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.6151541079043217,-0.4671770020615892,-0.9372673122440963,-0.5259203720090528
Xherdan Shaqiri,0.9097857473732704,-0.22228933127353168,-0.2990345460641949,2.663612614513471,-0.26568593573787624,3.332062593305215,1.1118642565160863,0.9383147212799013,-0.18877415355299618,0.42877096926896396,0.21745098945479527,-0.7499851813959754,-0.7828357769876373,-0.8237026613528521,-0.38779250476908567,0.9897207941262723,-0.7650807823235691,-0.8012977494864469,-0.763734708107862,-0.38761765796559106,0.34173783397214696,-0.04835132413752274,0.6752710381119168,0.9801750240809024,-0.7242539970702058,-0.5655986204729214,-0.32659136815408807,-0.5416628801076292,1.3245260339366687,-0.34755604867333145,1.9870048879392923,2.1766183642863837,3.366981146896454,-0.20015947266341433,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.09196404956553936,-0.4671770020615892,-0.15289281690764653,0.7378254402709954
Roberto Firmino,2.07667798826848,2.278168356500901,1.5350164280667946,1.0843315276707675,0.26150381616210255,-0.23988858084673156,2.069852301039081,2.415723709248448,-0.27743321315428554,1.186259083687448,2.1976006719845813,-0.7499851813959754,-0.7828357769876373,0.3394211703497204,-0.38779250476908567,2.2596424834378297,-0.7016000413243081,-0.6810826400059761,-0.5554464791092286,-0.38761765796559106,-1.3022460835774146,-1.2867907839558836,-1.2945636839014072,-0.8950187150988987,-0.8512065385108387,-1.1341875022066763,-0.32659136815408807,-0.5416628801076292,2.033360855637098,0.235733439305082,2.033456774301734,-0.30696047174106905,-0.5658597592581707,-0.9279239480002877,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.8689014943589154,-0.4671770020615892,1.0945458898046745,1.1696304459018823
Sadio Mané,3.1187138601536546,1.6091772556890267,2.885899704014102,1.8645494335602277,-0.26568593573787624,-0.23988858084673156,1.9141223959986424,2.231376510830679,-0.3171355988498824,1.5291450427663207,2.625730141917808,-0.7499851813959754,-0.7828357769876373,-0.08279637627992759,-0.38779250476908567,1.1663283534331943,-0.5656793572351791,-0.7227399833111909,-0.6966818209467633,-0.38761765796559106,-1.3022460835774146,-1.2867907839558836,-1.2945636839014072,-0.8950187150988987,-0.8512065385108387,-1.1341875022066763,-0.32659136815408807,-0.5416628801076292,1.195025614948368,-0.021367090167235182,1.3397236458341701,0.021880505167639067,-0.5658597592581707,-0.9279239480002877,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.05525126629679684,1.26820280491175,0.9195406324992378,2.5955887454460447
Mohamed Salah,4.862594308441346,0.6977410215526102,0.5443187705954606,9.918416776430531,3.1481891649802787,-0.23988858084673156,3.632387897415904,4.313344737924474,-0.08200558058386644,2.3351146639099425,4.002845683190524,-0.7499851813959754,-0.7828357769876373,-1.010371319681467,-0.38779250476908567,3.5008836886867316,-1.0463559197539065,-0.8243105098714419,-0.7858257488370032,-0.38761765796559106,-1.3022460835774146,-1.2867907839558836,-1.2945636839014072,-0.8950187150988987,-0.8512065385108387,-1.1341875022066763,-0.32659136815408807,-0.5416628801076292,2.5231154462300855,-0.2896314623794268,2.592499825291584,0.15317915235387206,-0.5658597592581707,-0.9279239480002877,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-1.0354195675684186,-0.4671770020615892,-0.6100344835866552,2.217017568395884
Takumi Minamino,-0.7977972612873638,-0.5580867597531027,-0.646353043661754,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.00726859795279141,-0.2352254433883034,2.9896711110115333,-0.784581033012228,0.2563550291714978,-0.7499851813959754,-0.7828357769876373,-1.280970895379485,-0.38779250476908567,0.16267047560038433,-1.381345986080427,-0.7214384211284861,-0.8376720689155996,-0.38761765796559106,-1.3022460835774146,-1.2867907839558836,-1.2945636839014072,-0.8950187150988987,-0.8512065385108387,-1.1341875022066763,-0.32659136815408807,-0.5416628801076292,-1.0427147857043888,-1.4637300662893642,-1.072337953419657,-0.7600028672947721,-0.5658597592581707,-0.9279239480002877,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-1.462574624931927,-0.4671770020615892,-0.2852339172348442,-0.7042403332510229
Divock Origi,1.0658735049081836,1.9880695660810075,0.9630165514331623,-0.08072633887102744,-0.26568593573787624,-0.23988858084673156,0.30494466660735003,0.5375850628805414,0.1072225536202865,0.7487758929475201,0.22685636169399814,-0.7499851813959754,-0.7828357769876373,-1.1436426332406526,-0.38779250476908567,0.004619851877801199,-1.2545651302091592,-0.8189955127306103,-0.8026330723789658,-0.38761765796559106,-1.3022460835774146,-1.2867907839558836,-1.2945636839014072,-0.8950187150988987,-0.8512065385108387,-1.1341875022066763,-0.32659136815408807,-0.5416628801076292,-0.045525429445335386,-1.4814921468138205,-0.709881469810853,-0.40247249373645094,-0.5658597592581707,-0.9279239480002877,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-1.318233767636016,-0.4671770020615892,-0.5988168816090416,0.8751650377492828
Diogo Jota,1.333785327542736,-0.5580867597531027,0.943363462754934,1.9064873855363575,-0.26568593573787624,-0.23988858084673156,1.4473440851388208,1.5325861781787637,0.2779181469243414,1.2980380753808625,2.2996881002621814,-0.7499851813959754,-0.7828357769876373,-0.514574882423522,-0.38779250476908567,1.436815706034151,-0.840162034152329,-0.7069697119691043,-0.6155841008177314,-0.38761765796559106,-1.3022460835774146,-1.2867907839558836,-1.2945636839014072,-0.8950187150988987,-0.8512065385108387,-1.1341875022066763,-0.32659136815408807,-0.5416628801076292,0.3116767280205941,-0.532664967061979,1.06092582821823,-0.17659535936299336,-0.5658597592581707,-0.9279239480002877,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,1.4781010498280467,-0.4671770020615892,1.329679346436008,0.03831592326404627
Ederson,-0.7977972612873638,-0.5580867597531027,-0.646353043661754,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.784581033012228,-0.638437884312658,2.8534315150899716,0.3582112218191819,-1.6521651088834572,-0.38779250476908567,-1.2291946946017198,-1.381345986080427,-0.8745021338145776,-0.8376720689155996,-0.38761765796559106,-1.3022460835774146,-1.2867907839558836,-1.2945636839014072,-0.8950187150988987,-0.8512065385108387,-1.1341875022066763,-0.32659136815408807,1.3683814578598752,-0.9052235259777617,-0.4240407054854508,-1.072337953419657,-0.8749684644460343,-0.5658597592581707,0.8328880228472381,1.7599580639588976,1.9331889670234441,1.657445126958948,1.3575223567711825,0.8094531801749086,4.5518327014714375,4.006984937538897,1.7329597868835684,-0.7461190968994971,0.5635334287468183,-1.854716653927703,-0.7042403332510229
Scott Carson,-0.7977972612873638,-0.5580867597531027,-0.646353043661754,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.784581033012228,-0.638437884312658,0.8271070067212164,1.680857212478545,-1.6521651088834572,-0.38779250476908567,-1.2291946946017198,-1.381345986080427,-0.8745021338145776,-0.8376720689155996,-0.38761765796559106,-1.3022460835774146,-1.2867907839558836,-1.2945636839014072,-0.8950187150988987,-0.8512065385108387,-1.1341875022066763,0.6191766645303766,2.3563354257741014,-0.8341073571536444,-0.8591391471528212,-1.072337953419657,-0.8749684644460343,-0.5658597592581707,1.8162141800876743,3.377649707305341,2.23540441126065,3.188256585219841,4.158340185679812,9.937455370823836,0.8318851158039576,2.670539985643327,4.007120450894666,-0.9190566381487043,0.31474125579306483,-1.877676693962917,-0.7042403332510229
Nathan Aké,-0.06914402939136038,1.0181052514775366,-0.555782460388014,0.16476799729313646,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,0.16463992115333026,-0.638437884312658,0.8056499701481935,1.636390853135664,0.7088320994581359,1.3859785762005203,-0.534840187924933,0.928307973261443,2.0156600782876546,2.148429080373086,3.1689277389496837,0.5259908132307751,0.653839509552521,0.1672672227828677,-0.5434264780626005,1.0978820122635053,1.3956945757455972,-0.32659136815408807,-0.5416628801076292,-0.4254070889725939,0.4478876172221666,-0.39920448386044954,-0.6125809961178132,-0.39803908979331665,-0.08204803691875176,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.12226666432704103,0.3041029121487838,-0.22376170120275954,-0.4410061047509719
Kyle Walker,-0.5845480645805982,-0.5580867597531027,-0.37371394998448915,-0.4594047220772129,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.4274083019652901,-0.638437884312658,1.8255732213824418,0.7000160592144513,1.1349586785183832,0.7987574333539273,-0.2711987583420235,1.419948419757754,0.696185793862949,0.45008081290005103,1.039855852878219,1.0009769197205678,0.9373793701185643,0.5331669934071823,0.55872849730504,0.5377430883001822,0.22340739601712153,0.609493032796406,0.3188349103760246,0.4542037075650321,1.4663256455463045,-0.13423954589971468,0.7392583842921667,0.24804184930687265,0.541088693586575,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,0.5547489608249151,-0.08022086762839861,0.18387406798000355,-0.2891747579369493
John Stones,-0.7430365122645046,-0.3211744635865342,-0.646353043661754,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.5705695602172325,-0.638437884312658,1.2608879868884193,0.8065886644838719,-0.14917013395939713,1.745085604863079,-1.0100257414206113,0.5499231251364912,1.1948316178577156,1.3662736477997057,2.1783316590726685,0.5623814704343753,0.4712913344997779,-0.3541688677801767,0.15462580553918914,0.996128180688556,0.3032726308063188,-0.32659136815408807,1.2629188870518535,-1.0427147857043888,1.55621648774262,-0.7350829431088067,-0.8051427336609118,-0.4649614426473995,0.7943456718985951,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.8984940967264351,-0.4671770020615892,-1.2276821863402416,-0.6024994964687945
Oleksandr Zinchenko,-0.7977972612873638,-0.5580867597531027,-0.646353043661754,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.06248462569542645,-0.34633555468754684,0.1733738244719459,-0.784581033012228,-0.638437884312658,-0.7499851813959754,-0.7828357769876373,1.269103173001464,-0.38779250476908567,0.14003852161335845,0.34720275616441804,-0.2995798959204776,-0.1377467478545476,-0.38761765796559106,0.6414776557543977,0.5342552657918098,0.6102511632326969,-0.41686510089562345,0.6176498479745339,0.792889652856406,-0.32659136815408807,1.5081407996623755,0.06392218282699966,2.8845252909580044,0.26845635586494343,0.6826751750058239,0.03583873857923303,0.07522457619228057,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.8218420388866644,2.2981436659609678,0.28316707388082524,-0.1649311821777477
Aymeric Laporte,-0.19264457717034397,2.059994886019824,-0.646353043661754,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.784581033012228,-0.638437884312658,2.47993526036946,0.06265971756500366,-0.19884539160519235,-0.38779250476908567,-0.6236940273386574,0.574087553628956,0.5238256820803945,0.7475950738265696,-0.38761765796559106,1.1549207279002875,0.36637005634607844,-0.1106467602799995,-0.6533632675508645,1.1129267959599713,0.6898343871122377,-0.32659136815408807,-0.5416628801076292,-0.27369587536901707,3.501904347305607,-0.8859902697563737,-0.789231408943398,-0.42648327105854617,1.293079307967255,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.34943750510753024,-0.4671770020615892,-0.17640999866600196,-0.5168532553357323
Benjamin Mendy,-0.7977972612873638,-0.5580867597531027,-0.646353043661754,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,0.15822626605761714,-0.638437884312658,1.516196836664314,0.1304762698743697,-0.18076462292176476,-0.38779250476908567,0.2880637341771507,0.17771589017435147,-0.22225766444051182,-0.06207914557767715,-0.38761765796559106,0.7026730983814345,-0.07370839743437685,0.8555076661287618,0.646351166558834,-0.16068764756685522,0.5962308005922796,-0.32659136815408807,1.7297411974753492,2.2273476077937686,1.4973325611127488,1.00770511017321,2.1327801312950974,-0.1213617698647733,-0.24286997469090654,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,1.0224287831084833,-0.4671770020615892,0.31248063850813657,-0.5548371224807237
João Cancelo,-0.7977972612873638,-0.5580867597531027,-0.646353043661754,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.784581033012228,-0.638437884312658,1.4919595958294445,0.25839112237605144,1.550294772327285,-0.38779250476908567,-0.3285760550591817,0.6546054052640484,-0.346282262584144,-0.08742531954296867,-0.38761765796559106,1.166331719284859,1.3534473514144545,0.9596180076833074,2.983906593705211,0.1686144285765991,0.62871675120803,-0.32659136815408807,-0.5416628801076292,-1.0427147857043888,1.8572565776509389,2.8080785181569516,0.8731848804716889,-0.5658597592581707,0.1410947939231195,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,1.628017848933457,-0.4671770020615892,0.6659677413668884,-0.7042403332510229
